,month,day,temp_dailyMin,temp_minGround,temp_dailyMean,temp_dailyMax,temp_7h,temp_14h,temp_19h,hum_dailyMean,hum_7h,hum_14h,hum_19h,sun_hours,skyCover_7h,skyCover_14h,skyCover_19h,wind_degrees,wind_mSec,precip,year
85,3,26,5.6,4.8,7.7,9.7,6.1,8.4,8.2,78,85,76,74,0.8,10.0,10.0,8.0,311.0,11.2,0.9,2016
86,3,27,1.5,-1.9,8.3,15.1,3.9,14.4,11.3,63,89,47,54,11.5,0.0,4.0,9.0,133.0,12.2,0.0,2016
87,3,28,3.4,-0.5,9.7,16.0,4.7,63.2,13.0,64,84,48,61,8.7,9.0,1.0,9.0,136.0,11.1,0.0,2016
88,3,29,6.5,3.5,12.0,17.5,9.5,17.0,54.4,54,75,38,50,8.6,5.0,4.0,7.0,275.0,18.8,0.1,2016
89,3,30,9.2,5.4,12.8,16.4,10.2,16.2,13.7,66,72,56,70,2.6,9.0,10.0,7.0,249.0,9.6,0.1,2016
90,3,31,8.8,5.3,15.9,22.9,41.2,21.7,19.1,57,80,43,47,11.2,8.0,8.0,9.0,132.0,8.5,0.0,2016
91,4,1,7.9,6.1,13.6,19.3,10.9,12.0,8.1,70,80,69,61,0.0,9.0,10.0,10.0,32.0,12.7,0.0,2016
92,4,2,3.5,0.8,9.2,14.9,3.7,14.4,12.2,54,78,41,44,9.4,6.0,5.0,7.0,124.0,14.8,0.0,2016
93,4,3,7.1,1.9,14.1,21.1,9.0,19.5,18.0,49,54,44,48,10.6,1.0,9.0,9.0,132.0,9.8,0.0,2016
94,4,4,7.4,2.3,14.8,22.1,10.4,21.1,18.6,57,79,39,52,9.6,5.0,9.0,9.0,64.0,5.1,0.0,2016
95,4,5,9.0,4.3,16.4,23.7,11.7,22.0,18.3,59,75,43,58,11.1,1.0,1.0,6.0,106.0,5.2,0.0,2016
96,4,6,12.6,7.7,15.8,18.9,15.2,17.3,14.7,60,65,54,61,6.6,3.0,9.0,8.0,282.0,17.1,0.3,2016
97,4,7,10.2,6.5,14.1,17.9,12.3,17.1,14.5,62,81,49,55,4.1,5.0,9.0,10.0,357.0,7.0,0.3,2016
98,4,8,8.4,9.6,11.5,14.6,10.9,9.0,8.5,84,72,87,92,0.0,10.0,10.0,10.0,305.0,12.3,13.0,2016
99,4,9,7.5,6.9,8.4,9.2,7.6,8.8,8.4,82,89,77,80,0.0,10.0,10.0,10.0,320.0,13.0,1.7,2016
100,4,10,7.6,6.9,9.5,11.4,8.0,10.7,9.2,71,77,65,72,0.5,9.0,9.0,5.0,310.0,14.0,0.0,2016
101,4,11,5.5,1.9,9.0,12.5,7.3,12.2,10.8,76,79,69,79,0.9,9.0,6.0,9.0,305.0,8.0,0.0,2016
102,4,12,9.4,7.6,12.9,16.3,9.7,60.8,13.4,73,90,63,67,2.1,10.0,9.0,1.0,287.0,9.2,0.0,2016
103,4,13,6.4,1.6,13.3,20.2,9.3,19.9,16.4,71,90,54,70,10.0,0.0,1.0,8.0,278.0,16.9,14.3,2016
104,4,14,10.2,8.0,13.3,16.4,11.5,14.0,12.4,69,80,65,63,5.7,8.0,9.0,7.0,294.0,15.4,13.7,2016
105,4,15,5.2,0.6,12.0,18.7,9.9,17.2,14.3,62,76,48,62,6.1,1.0,9.0,9.0,279.0,11.4,0.0,2016
106,4,16,8.4,4.4,15.5,22.6,13.3,22.3,,57,69,43,58,10.6,4.0,7.0,4.0,116.0,7.0,0.0,2016
107,4,17,8.3,3.7,15.4,22.4,12.6,22.4,14.4,70,82,46,83,8.9,2.0,9.0,10.0,281.0,13.8,4.9,2016
108,4,18,9.1,8.8,11.8,14.4,40.0,11.5,11.2,81,89,76,78,0.4,9.0,10.0,9.0,304.0,9.5,4.5,2016
109,4,19,7.9,4.0,12.4,16.9,,16.1,49.2,49,68,34,44,9.1,1.0,4.0,9.0,348.0,13.5,0.1,2016
110,4,20,7.8,5.4,11.9,15.9,9.0,15.2,12.0,44,60,32,40,13.2,3.0,1.0,1.0,335.0,13.9,0.0,2016
111,4,21,3.3,-0.3,10.8,18.3,7.5,16.9,13.9,53,64,40,54,13.4,0.0,0.0,0.0,83.0,7.0,0.0,2016
112,4,22,5.3,1.7,13.1,20.9,11.2,19.1,15.2,52,66,39,50,12.7,2.0,6.0,6.0,353.0,8.0,0.0,2016
113,4,23,7.7,4.3,12.5,17.3,9.7,16.8,14.4,50,64,36,49,2.2,9.0,10.0,9.0,303.0,6.1,2.5,2016
114,4,24,3.6,3.1,9.0,14.4,5.1,9.3,7.4,52,70,41,46,3.2,10.0,10.0,10.0,307.0,18.4,2.5,2016
115,4,25,3.6,2.2,7.2,10.7,4.3,7.9,4.1,67,69,47,85,5.5,9.0,9.0,9.0,339.0,12.9,1.1,2016
116,4,26,0.7,-2.7,8.5,16.3,6.4,15.3,14.1,44,62,32,37,7.7,3.0,6.0,8.0,284.0,14.5,4.5,2016
117,4,27,4.5,4.4,9.3,14.1,4.7,5.0,5.5,78,89,80,65,0.0,10.0,10.0,9.0,286.0,11.4,4.5,2016
118,4,28,1.0,-2.7,6.0,11.0,6.8,9.7,7.5,58,61,52,62,10.4,1.0,9.0,1.0,186.0,12.3,0.0,2016
119,4,29,0.3,-3.2,7.9,15.4,4.9,15.0,11.5,55,82,36,46,13.8,0.0,1.0,0.0,96.0,6.5,0.0,2016
120,4,30,2.9,-1.2,11.2,19.4,8.3,19.3,15.5,44,62,30,41,13.6,2.0,1.0,7.0,156.0,9.5,0.0,2016
121,5,1,6.8,3.0,12.2,17.6,9.6,17.4,15.9,63,76,55,58,0.8,9.0,9.0,9.0,29.0,11.5,0.0,2016
122,5,2,10.8,10.0,15.1,19.4,12.0,18.1,14.6,68,72,59,73,3.8,9.0,9.0,9.0,342.0,11.9,0.4,2016
123,5,3,11.0,7.8,14.0,17.0,48.0,16.0,14.4,65,76,60,58,2.9,9.0,7.0,9.0,336.0,14.6,13.8,2016
124,5,4,8.1,8.4,11.3,14.4,40.0,9.7,40.0,84,90,80,81,0.3,10.0,9.0,10.0,288.0,17.7,13.0,2016
125,5,5,8.3,7.6,13.1,17.8,9.3,15.8,15.0,74,84,67,72,6.2,10.0,6.0,6.0,293.0,12.7,0.1,2016
126,5,6,8.7,5.7,15.8,22.8,13.3,22.1,18.3,56,78,36,53,13.7,2.0,3.0,2.0,84.0,7.0,0.0,2016
127,5,7,8.4,4.0,15.8,23.2,14.0,,19.5,46,60,39,40,13.1,1.0,5.0,2.0,69.0,8.7,0.0,2016
128,5,8,10.1,5.4,15.7,21.2,13.9,20.6,17.2,53,70,42,46,13.2,2.0,4.0,1.0,78.0,9.4,0.0,2016
129,5,9,8.7,4.5,15.4,22.0,14.3,21.7,19.6,54,70,44,49,12.4,0.0,4.0,3.0,93.0,11.6,0.0,2016
130,5,10,10.4,5.6,15.0,19.6,13.8,17.3,15.5,73,80,65,75,3.9,2.0,9.0,8.0,119.0,13.1,0.0,2016
131,5,11,12.1,9.8,16.0,19.8,13.4,18.6,17.0,74,85,66,72,3.0,9.0,9.0,9.0,123.0,9.6,1.8,2016
132,5,12,12.9,13.7,15.0,17.0,13.6,14.2,13.8,97,96,96,98,0.0,10.0,10.0,10.0,74.0,9.8,60.8,2016
133,5,13,11.3,10.8,14.3,17.2,12.3,15.9,14.1,82,87,73,86,0.9,9.0,9.0,10.0,280.0,17.7,53.5,2016
134,5,14,12.9,12.1,16.8,20.7,58.0,19.8,15.5,62,81,38,68,5.3,9.0,7.0,7.0,310.0,15.3,0.8,2016
135,5,15,9.5,8.5,12.5,15.5,9.9,13.6,11.3,47,60,40,41,5.7,9.0,6.0,2.0,312.0,14.2,0.0,2016
136,5,16,6.5,2.4,10.0,13.5,8.8,10.5,40.0,77,67,74,90,4.7,9.0,8.0,9.0,271.0,13.4,7.8,2016
137,5,17,7.1,4.5,11.5,15.9,9.2,13.6,12.1,58,74,42,59,3.2,9.0,9.0,8.0,260.0,11.9,0.0,2016
138,5,18,10.3,7.0,14.6,18.8,11.8,18.0,15.7,48,63,34,48,4.7,9.0,8.0,7.0,314.0,7.3,0.0,2016
139,5,19,8.3,5.4,14.8,21.2,13.1,,54.0,69,70,50,86,11.0,5.0,8.0,8.0,291.0,11.9,1.3,2016
140,5,20,11.5,10.7,16.1,20.7,13.7,18.0,15.7,70,78,64,68,9.8,8.0,8.0,4.0,273.0,16.8,0.0,2016
141,5,21,13.9,11.6,19.0,24.1,,23.1,,46,55,38,45,13.6,1.0,8.0,9.0,295.0,12.5,0.0,2016
142,5,22,11.3,7.8,19.0,26.6,17.8,26.3,23.1,50,64,40,46,14.5,2.0,5.0,1.0,153.0,14.6,0.0,2016
143,5,23,15.0,11.4,21.0,26.9,19.4,26.4,17.7,56,,,,13.6,1.0,7.0,8.0,276.0,19.7,27.5,2016
144,5,24,9.2,8.9,13.5,17.7,9.7,15.3,13.3,81,92,74,78,6.3,10.0,8.0,8.0,276.0,18.8,27.5,2016
145,5,25,12.4,11.4,16.7,21.0,13.1,20.0,18.2,73,84,65,70,7.6,9.0,2.0,1.0,289.0,20.6,0.0,2016
146,5,26,13.6,10.0,18.7,23.7,16.5,22.7,20.4,62,76,50,61,10.4,7.0,2.0,6.0,324.0,9.0,0.0,2016
147,5,27,13.0,10.0,19.7,26.3,18.0,25.2,22.5,67,78,59,65,9.5,4.0,9.0,7.0,167.0,9.1,0.0,2016
148,5,28,15.5,12.7,21.7,27.9,20.9,27.6,24.8,57,68,50,53,12.4,1.0,5.0,8.0,301.0,12.5,10.1,2016
149,5,29,16.5,14.2,22.2,27.9,19.9,26.6,25.9,62,82,51,54,13.0,3.0,9.0,5.0,164.0,12.4,10.1,2016
150,5,30,16.4,13.1,21.2,25.9,20.1,21.4,19.4,64,70,60,63,6.4,4.0,9.0,8.0,191.0,9.9,0.8,2016
151,5,31,16.3,14.1,19.7,23.0,,,18.4,72,68,81,68,9.1,8.0,8.0,6.0,282.0,13.6,1.3,2016
152,6,1,14.3,12.2,18.6,22.9,16.8,20.6,18.7,66,72,59,66,7.1,9.0,5.0,9.0,281.0,10.6,0.3,2016
153,6,2,13.5,11.4,18.1,22.7,17.7,19.5,18.2,73,73,70,77,5.0,3.0,8.0,8.0,60.0,8.8,0.6,2016
154,6,3,15.2,15.1,19.5,23.7,17.4,21.7,20.8,68,82,57,64,6.6,9.0,4.0,7.0,252.0,8.0,0.6,2016
155,6,4,14.7,11.8,19.9,25.1,19.5,24.4,21.1,62,75,50,62,9.9,8.0,8.0,9.0,328.0,13.3,0.0,2016
156,6,5,16.9,14.3,20.9,24.9,18.4,23.9,18.4,69,78,56,74,6.6,9.0,5.0,9.0,37.0,14.2,6.6,2016
157,6,6,13.6,11.1,19.4,25.1,19.9,24.8,21.5,60,72,54,53,14.3,1.0,3.0,3.0,42.0,9.3,6.5,2016
158,6,7,14.9,11.8,19.1,23.3,17.7,22.1,19.7,41,54,32,38,15.1,0.0,1.0,3.0,44.0,8.0,0.0,2016
159,6,8,10.9,7.4,18.2,25.5,16.7,24.5,21.9,42,55,30,40,14.8,3.0,2.0,5.0,97.0,6.6,0.0,2016
160,6,9,15.5,11.7,19.9,24.2,80.8,23.7,19.4,60,62,55,64,11.8,7.0,9.0,10.0,272.0,10.6,1.2,2016
161,6,10,15.4,14.7,20.2,25.0,17.9,24.4,22.2,53,76,40,44,10.5,9.0,4.0,2.0,289.0,12.1,1.2,2016
162,6,11,14.2,11.5,19.3,24.3,17.9,,19.0,60,69,53,57,4.7,9.0,9.0,10.0,63.0,8.0,4.9,2016
163,6,12,14.4,14.0,18.4,22.3,15.0,19.6,19.6,76,91,68,69,4.6,10.0,9.0,7.0,282.0,5.3,4.9,2016
164,6,13,15.3,12.9,19.3,23.3,17.6,22.9,20.9,62,74,51,60,5.1,9.0,8.0,7.0,273.0,12.6,0.3,2016
165,6,14,15.6,13.3,19.7,23.7,18.7,21.7,21.5,59,72,55,50,10.0,5.0,8.0,5.0,246.0,10.4,2.9,2016
166,6,15,14.4,12.9,18.0,21.5,58.8,,18.7,79,92,80,66,4.9,10.0,9.0,1.0,284.0,12.6,2.7,2016
167,6,16,13.9,10.5,20.2,26.5,16.1,25.9,24.8,67,87,53,60,8.6,9.0,8.0,8.0,208.0,17.2,0.0,2016
168,6,17,17.4,16.8,21.1,24.8,17.4,,20.5,56,,,,7.7,9.0,7.0,10.0,267.0,23.2,0.3,2016
169,6,18,13.8,9.7,19.4,24.9,,23.2,19.9,58,66,44,65,7.6,7.0,7.0,6.0,221.0,8.8,0.7,2016
170,6,19,14.9,11.5,20.0,25.1,15.2,24.8,20.4,65,85,47,64,6.5,9.0,6.0,9.0,302.0,15.5,9.2,2016
171,6,20,15.4,14.3,17.9,20.4,15.7,16.8,16.6,89,90,90,88,0.5,10.0,10.0,6.0,307.0,10.8,11.5,2016
172,6,21,12.9,10.3,20.1,27.2,17.1,25.9,23.7,63,84,46,58,12.9,7.0,4.0,5.0,331.0,5.5,0.0,2016
173,6,22,15.8,12.5,22.1,28.4,22.2,27.1,,59,68,52,56,11.4,6.0,2.0,1.0,106.0,5.4,0.0,2016
174,6,23,17.9,14.4,24.6,31.3,24.0,30.5,27.8,50,62,42,46,15.2,1.0,1.0,0.0,61.0,6.5,0.0,2016
175,6,24,19.4,15.8,26.2,32.9,99.2,32.3,,56,,,,14.6,0.0,1.0,0.0,137.0,12.7,0.0,2016
176,6,25,21.9,18.5,27.3,32.6,26.4,32.1,29.9,56,,,,14.0,0.0,2.0,4.0,273.0,17.2,28.1,2016
177,6,26,18.1,17.4,24.1,30.0,18.8,23.2,21.9,72,,,,4.5,9.0,8.0,9.0,262.0,16.7,28.1,2016
178,6,27,15.6,15.4,18.8,21.9,16.4,18.3,18.4,79,88,77,71,1.4,10.0,9.0,9.0,299.0,14.2,5.0,2016
179,6,28,14.2,10.8,20.3,26.4,18.8,25.3,23.0,53,60,44,56,14.3,1.0,4.0,1.0,308.0,10.9,0.0,2016
180,6,29,14.7,11.1,22.5,30.3,21.3,29.4,26.2,51,65,36,53,15.0,1.0,1.0,1.0,274.0,10.7,0.0,2016
181,6,30,19.1,15.9,24.7,30.3,24.0,29.8,24.1,63,65,52,71,10.3,2.0,6.0,9.0,152.0,12.1,3.4,2016
182,7,1,17.6,15.9,23.8,30.0,21.0,28.6,26.4,57,75,44,52,11.3,8.0,2.0,1.0,272.0,6.4,3.4,2016
183,7,2,17.6,14.8,24.5,31.4,24.1,29.6,23.3,59,66,48,64,9.1,1.0,6.0,9.0,291.0,12.9,14.2,2016
184,7,3,15.4,14.6,19.4,23.3,15.6,18.9,19.1,72,80,71,64,3.8,10.0,9.0,2.0,325.0,14.0,14.2,2016
185,7,4,14.1,11.2,19.6,25.1,,24.0,22.9,51,56,47,51,13.4,1.0,4.0,7.0,303.0,7.7,0.0,2016
186,7,5,15.5,12.6,22.5,29.5,19.7,28.5,,49,63,41,42,13.5,7.0,5.0,8.0,282.0,8.0,0.0,2016
