,month,day,temp_dailyMin,temp_minGround,temp_dailyMean,temp_dailyMax,temp_7h,temp_14h,temp_19h,hum_dailyMean,hum_7h,hum_14h,hum_19h,sun_hours,skyCover_7h,skyCover_14h,skyCover_19h,wind_degrees,wind_mSec,precip,year
14,1,15,2.5,2.9,5.4,8.3,4.4,8.1,2.5,73,79,59,81,4.3,8,8,1,286,12.7,0.1,2014
15,1,16,-1.7,-4.9,1.9,5.4,-1.1,5.1,4.5,91,98,86,90,1.4,6,9,9,142,6.8,0.0,2014
16,1,17,3.1,1.4,4.4,5.6,3.1,5.6,4.8,89,97,81,89,0.9,10,9,10,297,6.6,0.0,2014
17,1,18,2.6,2.6,4.1,5.5,2.7,4.0,5.4,98,97,100,97,0.0,10,10,10,115,5.3,0.0,2014
18,1,19,2.7,0.2,7.8,12.9,2.8,,9.7,79,97,59,80,2.3,8,9,7,136,9.2,0.0,2014
19,1,20,6.5,5.4,8.2,9.9,8.2,9.2,6.5,90,96,94,81,0.0,10,10,10,275,13.6,1.2,2014
20,1,21,4.1,3.7,5.4,6.6,4.7,5.0,4.2,89,88,88,90,0.0,10,10,10,268,14.4,4.0,2014
21,1,22,1.2,0.8,2.7,4.2,1.6,3.4,2.2,86,94,81,82,0.0,10,9,10,341,8.2,2.0,2014
22,1,23,-1.9,-1.2,0.2,2.2,,-0.1,-0.8,79,86,76,75,0.1,10,9,10,47,5.3,0.0,2014
23,1,24,-1.8,-1.8,-0.9,0.1,-0.9,-0.4,0.1,97,92,100,98,0.0,10,10,10,314,9.1,0.0,2014
24,1,25,-6.0,-4.4,-2.9,0.2,-4.4,-0.7,-6.0,60,68,43,70,3.7,9,8,9,337,13.2,0.0,2014
25,1,26,-9.8,-10.4,-7.5,-5.1,-9.7,-5.1,-5.8,71,71,58,83,2.3,9,10,10,161,5.9,0.1,2014
26,1,27,-5.9,-5.9,-4.6,-3.2,-4.6,-4.0,-3.2,90,89,91,89,0.0,10,10,10,156,9.8,0.8,2014
27,1,28,-3.3,-3.5,-1.6,0.1,-2.7,-0.3,-0.3,83,89,80,79,0.0,9,10,10,320,5.9,0.0,2014
28,1,29,-2.9,-3.0,-1.6,-0.3,-1.9,-0.7,-2.1,89,92,87,89,0.0,10,10,8,158,15.4,0.5,2014
29,1,30,-2.6,-3.3,-1.4,-0.2,-2.5,-1.1,-0.3,86,86,85,87,0.0,10,10,9,157,13.2,0.1,2014
30,1,31,-1.7,-2.0,-0.8,0.2,-1.5,-1.1,-1.5,84,88,83,82,0.0,10,10,10,154,15.5,0.1,2014
31,2,1,-3.4,-3.4,-2.4,-1.4,-3.3,,-1.7,83,88,81,81,0.0,10,10,10,152,14.9,0.0,2014
32,2,2,-2.0,-2.2,-1.1,-0.1,-1.2,-0.3,-0.4,95,93,94,98,0.0,10,10,10,153,15.9,2.9,2014
33,2,3,-1.6,-2.1,-0.5,0.6,-1.4,0.3,0.3,83,90,81,79,0.0,10,10,10,140,14.5,1.2,2014
34,2,4,-1.4,-3.0,-0.5,0.4,-1.0,-0.5,-0.9,88,87,85,93,0.0,9,10,10,148,14.8,0.0,2014
35,2,5,-1.6,-1.8,0.1,1.8,-1.5,1.5,1.0,89,94,81,92,0.0,10,10,10,146,15.0,0.1,2014
36,2,6,0.0,-0.1,3.0,5.9,0.4,4.6,1.4,91,99,80,93,0.9,10,8,1,131,5.0,0.1,2014
37,2,7,-0.9,-3.2,3.4,7.7,0.5,7.2,1.2,89,100,74,93,2.2,10,9,4,126,10.2,0.1,2014
38,2,8,0.7,-2.0,5.5,10.2,40.0,8.7,6.0,80,87,67,86,3.9,10,8,9,144,11.8,0.1,2014
39,2,9,1.4,-0.4,3.8,6.1,1.9,3.3,4.6,94,97,96,90,0.0,9,10,10,274,11.9,4.0,2014
40,2,10,-1.0,-3.5,3.2,7.4,-0.6,7.0,7.1,78,92,67,75,4.9,4,9,10,165,14.7,0.7,2014
41,2,11,5.7,4.9,7.7,9.6,6.7,9.6,5.7,71,81,56,75,0.8,10,9,9,294,13.5,5.0,2014
42,2,12,1.2,0.6,4.5,7.7,2.9,7.4,6.5,73,96,61,62,1.1,10,9,8,321,10.5,6.3,2014
43,2,13,-1.2,-4.0,4.0,9.1,-0.7,8.5,5.2,77,97,51,84,7.6,3,1,9,272,16.5,0.0,2014
44,2,14,4.5,3.4,7.7,10.8,6.8,10.3,4.5,50,57,38,55,4.5,9,3,0,274,20.2,0.0,2014
45,2,15,1.5,-1.4,5.9,10.2,2.6,9.6,7.8,71,93,56,63,6.5,9,9,1,111,15.0,0.0,2014
46,2,16,1.5,-1.5,5.6,9.6,6.9,8.5,6.3,77,81,68,82,0.2,5,10,10,278,15.0,0.1,2014
47,2,17,4.8,3.1,6.8,8.7,5.3,8.4,7.3,77,79,71,80,0.3,10,9,9,288,11.1,0.0,2014
48,2,18,-0.5,-3.7,3.5,7.4,-0.3,5.8,5.5,90,100,82,88,3.1,8,10,10,141,11.6,0.0,2014
49,2,19,4.0,2.6,5.9,7.8,5.1,7.6,6.9,83,93,73,82,0.0,10,10,10,277,10.8,1.3,2014
50,2,20,5.7,3.8,9.4,13.1,6.5,12.4,8.2,66,81,44,73,5.0,10,5,3,290,9.7,0.6,2014
51,2,21,2.4,-0.3,7.0,11.6,2.9,11.5,8.1,82,95,64,88,6.4,5,1,9,275,9.9,0.0,2014
52,2,22,6.6,5.9,7.6,8.6,40.0,8.2,7.2,67,83,59,58,0.0,10,10,10,310,10.2,0.0,2014
53,2,23,5.0,4.3,8.6,12.1,40.0,11.7,6.7,49,63,37,47,9.4,9,3,0,1,9.8,0.0,2014
54,2,24,-0.7,-4.0,5.3,11.3,-0.6,,7.5,72,93,53,71,9.8,1,1,1,125,10.3,0.0,2014
55,2,25,1.5,-1.4,7.2,12.8,,12.8,7.0,76,98,50,79,9.6,1,1,0,165,11.7,0.0,2014
56,2,26,3.1,0.6,5.1,7.0,4.5,5.0,3.3,91,95,88,91,1.4,10,10,0,143,5.7,0.0,2014
57,2,27,1.3,-1.8,5.1,8.8,4.6,8.3,5.5,79,88,66,84,5.0,10,5,3,279,8.1,0.0,2014
58,2,28,3.1,0.4,7.0,10.8,4.0,9.5,7.4,74,88,63,72,3.9,9,9,5,119,8.1,0.0,2014
59,3,1,2.7,0.8,8.2,13.7,2.7,12.9,9.4,65,97,45,53,6.1,10,5,5,156,13.8,0.0,2014
60,3,2,2.3,0.0,7.2,12.0,,11.5,8.7,70,98,52,60,8.8,5,9,4,110,6.3,0.0,2014
61,3,3,2.4,-0.3,6.1,9.7,2.4,9.3,6.9,84,90,71,90,0.3,9,10,10,162,10.9,0.1,2014
62,3,4,5.4,5.0,7.6,9.7,5.4,9.1,6.3,86,100,72,87,0.9,10,9,5,136,7.2,1.7,2014
63,3,5,3.6,0.6,8.2,12.7,4.1,46.4,9.1,69,91,56,60,6.0,8,9,2,339,11.0,0.0,2014
64,3,6,6.9,5.7,8.0,9.1,7.1,8.5,8.6,69,71,70,66,0.0,10,10,9,352,14.7,0.0,2014
65,3,7,4.4,1.8,6.6,8.7,5.1,7.0,6.1,66,74,61,64,0.6,10,9,9,338,7.8,0.0,2014
66,3,8,1.3,-2.1,7.6,13.8,2.8,50.4,9.1,58,86,41,46,8.7,9,0,0,15,10.9,0.0,2014
67,3,9,3.7,0.1,8.3,12.8,3.8,11.9,8.0,63,81,47,60,10.6,0,0,0,356,8.3,0.0,2014
68,3,10,0.9,-2.1,6.3,11.7,1.3,10.7,8.8,59,93,44,40,9.6,3,9,8,154,10.3,0.0,2014
69,3,11,-0.1,-3.8,8.0,16.1,0.5,14.9,9.9,50,79,34,38,11.0,5,0,0,350,9.2,0.0,2014
70,3,12,6.1,2.4,11.1,16.0,7.0,15.0,44.4,40,50,35,34,11.0,1,0,0,33,9.4,0.0,2014
71,3,13,1.4,-2.4,8.6,15.7,1.9,15.1,11.0,57,82,40,48,11.0,0,0,0,157,6.1,0.0,2014
72,3,14,2.3,-1.3,11.1,19.9,3.3,19.3,13.1,54,90,30,42,11.0,0,0,0,9,6.9,0.0,2014
73,3,15,6.7,4.2,11.3,15.9,12.7,11.2,7.1,64,49,63,79,0.1,7,10,5,310,21.4,3.1,2014
74,3,16,7.1,4.8,10.1,13.0,8.3,11.4,12.4,75,79,74,71,2.7,10,6,6,282,27.2,0.1,2014
75,3,17,11.8,10.6,14.6,17.4,12.2,16.7,14.5,54,66,47,49,7.8,1,8,4,276,22.4,0.0,2014
76,3,18,7.8,4.2,14.4,21.0,8.6,19.8,15.9,52,78,36,42,6.7,6,9,10,265,12.1,0.0,2014
77,3,19,9.9,8.5,13.1,16.2,11.7,11.2,12.2,63,54,80,55,3.4,8,9,8,304,21.6,2.1,2014
78,3,20,9.4,5.0,15.1,20.8,10.3,20.2,16.9,47,62,40,40,11.5,5,6,5,290,11.8,0.0,2014
79,3,21,6.2,2.3,14.2,22.2,7.8,21.5,17.8,54,83,37,42,10.5,8,9,7,172,9.8,0.0,2014
80,3,22,6.1,2.4,13.9,21.6,7.1,19.5,17.2,61,91,46,45,10.1,2,9,9,288,14.4,0.0,2014
81,3,23,4.4,7.4,10.8,17.2,10.7,9.0,4.5,88,82,85,98,0.0,9,9,10,273,15.6,5.1,2014
82,3,24,3.9,3.4,6.1,8.2,4.9,7.8,6.3,72,89,63,63,1.0,9,10,3,326,12.8,3.7,2014
83,3,25,3.6,1.7,7.4,11.2,4.3,10.1,6.3,63,83,47,59,9.6,9,9,5,289,10.9,0.0,2014
84,3,26,2.6,0.0,7.7,12.8,3.6,11.7,9.0,59,81,45,52,6.6,6,5,6,113,7.6,0.0,2014
85,3,27,3.0,-0.2,9.4,15.7,4.2,15.0,13.1,60,87,45,48,9.8,5,6,7,83,9.0,0.0,2014
86,3,28,6.8,4.0,12.1,17.3,7.2,,13.5,55,76,44,44,11.2,5,1,1,33,8.3,0.0,2014
87,3,29,4.8,0.5,11.8,18.8,6.0,17.9,14.9,60,95,43,42,11.7,0,0,1,90,6.4,0.0,2014
88,3,30,4.8,0.5,12.7,20.5,7.3,19.6,15.0,57,85,38,48,12.0,0,4,1,148,4.9,0.0,2014
89,3,31,5.4,0.9,12.9,20.3,7.9,19.7,16.2,57,87,39,46,7.3,9,9,9,275,9.8,0.0,2014
90,4,1,8.3,4.5,13.4,18.4,10.0,17.3,15.0,58,75,47,51,9.5,9,8,10,28,7.3,0.0,2014
91,4,2,7.0,3.5,12.9,18.7,8.5,18.1,15.5,59,80,44,53,9.1,10,8,2,149,10.1,0.0,2014
92,4,3,6.4,2.3,13.6,20.8,8.5,19.5,16.4,66,92,48,57,9.3,6,8,9,102,5.1,0.0,2014
93,4,4,9.7,6.6,13.4,17.0,10.4,16.3,14.6,78,92,65,76,0.0,10,9,10,36,4.7,0.0,2014
94,4,5,8.3,4.8,13.3,18.2,9.4,18.0,14.1,74,98,55,70,2.3,9,10,10,17,6.3,0.0,2014
95,4,6,10.1,7.4,14.3,18.5,11.1,14.5,,90,88,96,87,2.0,10,10,9,284,10.7,3.1,2014
96,4,7,9.2,4.6,15.4,21.6,10.6,,16.8,62,96,38,52,10.4,1,4,1,293,7.4,0.0,2014
97,4,8,8.6,4.8,16.7,24.7,11.1,24.5,16.1,65,90,38,68,9.1,8,7,10,251,14.2,3.9,2014
98,4,9,9.1,7.7,12.6,16.1,9.2,,10.3,47,52,45,45,7.1,6,9,3,333,15.7,3.9,2014
99,4,10,6.8,3.3,9.2,11.6,8.3,11.3,8.1,73,76,66,76,2.6,9,6,1,352,15.6,8.0,2014
100,4,11,3.6,-0.8,9.1,14.6,6.6,13.5,9.9,60,82,44,53,11.3,1,5,3,309,7.8,0.0,2014
101,4,12,3.5,-0.5,10.2,16.8,5.9,15.5,11.8,61,89,42,53,9.6,8,4,1,12,9.4,0.0,2014
102,4,13,6.7,2.4,11.2,15.7,9.1,14.0,12.2,78,81,70,82,1.9,9,9,5,271,10.2,0.0,2014
103,4,14,7.2,1.9,11.7,16.1,11.7,14.5,40.0,63,64,45,80,3.6,9,9,9,288,20.5,6.7,2014
104,4,15,4.6,3.5,6.5,8.4,5.2,5.9,5.8,85,67,97,91,3.0,7,10,5,303,15.5,11.6,2014
105,4,16,4.8,3.5,9.0,13.1,5.9,11.9,6.8,64,84,45,64,5.6,7,5,2,10,13.7,1.4,2014
106,4,17,4.1,2.2,9.4,14.7,6.1,,10.2,54,67,42,52,11.6,1,3,3,332,13.0,0.0,2014
107,4,18,2.9,-1.0,10.8,18.7,7.3,18.3,13.3,49,75,30,41,12.2,1,7,9,256,11.1,0.0,2014
108,4,19,7.2,4.9,13.6,19.9,,19.3,14.2,71,77,53,83,7.9,5,9,10,80,16.1,7.4,2014
109,4,20,7.1,3.7,12.3,17.5,9.3,16.0,12.5,70,93,53,63,4.6,8,8,10,164,11.8,7.3,2014
110,4,21,9.0,6.3,13.6,18.2,11.3,17.8,15.7,75,91,64,71,2.4,8,8,9,160,13.5,0.8,2014
111,4,22,10.8,8.1,14.8,18.8,11.8,,15.8,86,98,66,93,1.3,9,9,9,251,6.5,1.0,2014
112,4,23,9.0,5.8,15.6,22.1,12.0,21.5,18.1,62,90,44,53,12.0,1,7,7,24,7.4,0.0,2014
113,4,24,12.3,9.7,17.8,23.3,13.6,21.7,65.2,74,84,48,89,9.8,9,8,9,320,8.3,16.7,2014
114,4,25,12.3,10.9,16.1,19.8,13.4,18.6,15.2,84,97,63,93,3.5,10,10,10,85,8.9,14.0,2014
115,4,26,13.3,11.5,16.1,18.9,13.5,16.3,15.7,87,96,82,83,2.1,10,9,6,151,7.8,0.5,2014
116,4,27,11.1,6.7,16.4,21.6,13.5,20.5,18.1,59,77,45,56,12.3,5,1,7,127,12.1,0.0,2014
117,4,28,11.3,9.9,16.6,21.9,12.8,20.4,16.0,63,80,44,65,9.7,1,5,8,289,11.3,0.0,2014
118,4,29,12.7,9.8,16.0,19.3,13.7,18.7,14.5,85,87,78,90,3.4,8,6,6,287,14.2,4.7,2014
119,4,30,10.7,7.4,16.5,22.3,14.2,21.7,18.0,54,81,38,43,13.3,1,4,1,285,9.8,0.0,2014
120,5,1,11.1,7.4,16.6,22.0,13.2,21.5,16.7,58,80,40,54,10.6,5,3,4,286,14.4,-0.1,2014
121,5,2,8.9,5.0,16.0,23.0,12.8,22.5,14.0,71,83,39,90,12.4,1,2,9,30,12.9,13.7,2014
122,5,3,8.6,8.9,11.3,14.0,9.5,10.0,,78,87,79,69,0.0,10,10,10,331,15.5,10.5,2014
123,5,4,5.8,4.4,10.9,16.0,7.6,15.5,12.2,45,62,33,39,13.0,3,4,7,353,16.7,-0.1,2014
124,5,5,4.7,1.0,10.1,15.5,7.3,13.8,12.6,52,66,44,47,12.2,6,7,7,317,8.7,-0.1,2014
125,5,6,5.4,1.5,13.5,21.5,9.2,20.6,,54,77,42,44,12.1,5,7,9,141,12.1,-0.1,2014
126,5,7,10.9,8.3,15.2,19.5,12.8,18.6,12.5,77,76,58,96,4.7,7,9,10,269,13.2,4.6,2014
127,5,8,11.2,9.1,16.1,20.9,56.0,19.7,17.1,52,69,42,46,12.9,2,4,1,246,12.2,0.4,2014
128,5,9,9.7,6.8,16.2,22.6,13.6,21.0,19.0,66,88,52,59,7.1,9,5,7,282,14.0,0.4,2014
129,5,10,12.7,11.1,17.5,22.2,15.4,20.4,19.0,56,73,45,50,8.3,6,5,7,303,12.4,0.7,2014
130,5,11,9.4,12.3,14.4,19.3,16.4,12.0,9.6,93,85,97,96,0.2,9,10,10,286,14.2,26.9,2014
131,5,12,8.7,7.6,13.7,18.6,11.7,17.5,12.9,50,66,39,46,12.0,2,3,5,275,16.1,-0.1,2014
132,5,13,8.9,5.2,11.9,14.9,10.7,14.5,12.3,62,71,53,63,3.5,10,9,9,305,11.7,0.0,2014
133,5,14,9.1,7.3,12.5,15.9,11.1,13.7,12.1,56,79,45,44,9.4,6,8,9,319,17.3,0.0,2014
134,5,15,7.8,7.8,10.0,12.1,8.5,9.6,42.8,83,74,90,84,0.0,10,10,10,321,18.1,23.5,2014
135,5,16,8.7,7.9,10.1,11.4,8.8,9.6,8.7,95,95,95,96,0.0,10,10,10,332,18.1,23.2,2014
136,5,17,8.4,7.9,10.2,11.9,8.8,11.5,10.2,94,98,89,94,0.0,10,10,10,287,14.2,11.9,2014
137,5,18,9.9,9.0,12.7,15.5,11.3,13.2,14.2,86,88,85,85,0.9,9,10,9,287,10.6,2.8,2014
138,5,19,8.7,4.6,15.7,22.7,10.5,85.6,19.7,68,99,51,53,7.6,10,3,1,121,12.9,1.1,2014
139,5,20,10.1,5.3,17.7,25.2,14.7,24.2,21.8,53,77,40,42,14.6,1,2,3,128,11.1,-0.1,2014
140,5,21,11.6,6.8,18.7,25.8,17.0,25.0,23.3,55,74,45,47,14.6,1,2,7,170,15.4,-0.1,2014
141,5,22,16.4,14.1,22.0,27.5,19.4,26.6,24.6,56,71,46,52,14.4,8,3,7,135,14.6,-0.1,2014
142,5,23,17.0,13.2,22.8,28.6,19.3,112.4,25.3,60,82,48,51,12.0,0,4,5,174,17.2,0.9,2014
143,5,24,14.9,14.9,21.0,27.1,18.6,24.9,18.5,77,88,50,92,9.7,9,8,1,339,18.4,62.2,2014
144,5,25,16.3,13.1,21.1,25.9,19.0,25.0,,50,63,42,44,13.4,6,6,7,309,9.8,-0.1,2014
145,5,26,16.3,12.4,20.6,24.9,17.2,24.8,21.8,71,80,61,71,5.3,9,5,9,72,9.4,3.6,2014
146,5,27,14.5,13.3,18.7,22.9,17.5,21.6,14.6,84,88,71,92,4.6,6,9,9,265,15.3,15.3,2014
147,5,28,13.8,11.9,15.7,17.6,15.0,15.3,13.8,79,77,85,76,1.5,9,9,8,276,18.8,1.1,2014
148,5,29,12.8,11.4,13.6,14.4,13.6,14.3,12.8,88,87,95,83,0.1,9,10,8,275,14.4,8.4,2014
149,5,30,8.4,7.5,11.6,14.8,10.0,14.7,13.2,66,80,51,66,3.8,6,9,9,357,12.1,2.1,2014
150,5,31,10.8,8.5,15.6,20.3,13.3,72.4,16.3,54,68,45,48,9.6,1,6,8,41,13.9,0.1,2014
151,6,1,13.5,10.6,17.4,21.2,14.5,19.9,17.2,58,67,51,57,5.8,9,8,7,339,11.0,0.0,2014
152,6,2,12.9,9.7,16.9,20.8,15.7,20.2,17.9,48,65,39,41,9.6,8,9,9,333,10.7,0.0,2014
153,6,3,11.6,9.6,16.3,20.9,13.9,19.5,17.2,63,80,46,63,7.0,9,9,7,192,8.2,0.0,2014
154,6,4,11.2,8.5,17.0,22.8,14.8,21.5,20.9,56,83,41,44,12.4,3,4,1,177,10.0,0.0,2014
155,6,5,14.6,11.4,17.8,20.9,16.2,19.4,18.0,68,80,61,64,0.7,8,8,9,275,12.1,0.0,2014
156,6,6,11.6,8.2,18.5,25.4,18.2,24.3,21.9,47,67,37,37,15.1,1,1,1,75,6.2,0.0,2014
157,6,7,13.0,9.4,20.6,28.2,17.9,27.2,24.8,51,64,43,46,15.1,1,1,1,93,6.0,0.0,2014
158,6,8,15.5,12.1,23.1,30.7,20.1,29.7,26.6,49,75,34,38,15.0,8,2,1,75,5.0,0.0,2014
159,6,9,15.6,11.9,23.7,31.8,21.3,31.0,28.4,49,,,,14.9,1,1,1,164,10.1,0.0,2014
160,6,10,17.0,13.0,25.1,33.2,22.3,32.6,28.7,48,67,36,42,14.8,1,1,1,104,10.0,0.0,2014
161,6,11,18.0,15.0,25.5,33.0,24.5,127.2,27.2,51,68,41,44,13.5,3,2,9,338,15.6,0.2,2014
162,6,12,21.0,18.1,24.6,28.1,22.2,26.6,25.9,62,,,,11.9,5,9,8,319,11.9,0.2,2014
163,6,13,18.6,18.2,22.4,26.2,78.0,24.9,23.5,49,58,46,44,10.6,5,5,7,351,9.7,0.0,2014
164,6,14,16.3,15.0,19.9,23.5,17.3,21.6,19.6,53,64,48,46,3.7,8,5,5,333,10.3,0.2,2014
165,6,15,11.8,8.9,16.7,21.6,16.2,20.2,19.0,62,73,57,55,10.9,1,7,4,17,8.4,0.0,2014
166,6,16,12.1,8.1,17.5,22.8,16.3,20.8,20.1,50,65,41,44,10.7,4,8,8,337,7.5,0.0,2014
167,6,17,14.4,10.7,19.6,24.7,17.5,23.4,21.7,45,62,36,38,11.7,9,6,3,48,10.0,0.0,2014
168,6,18,13.7,10.3,19.9,26.1,19.1,24.8,23.0,46,61,37,40,14.0,0,7,1,12,7.6,0.0,2014
169,6,19,13.1,9.2,19.7,26.3,19.0,24.2,22.0,53,69,43,48,10.4,1,7,7,261,14.0,3.4,2014
170,6,20,13.6,12.7,17.9,22.1,,,17.4,61,96,42,46,5.7,9,8,8,312,12.5,3.4,2014
171,6,21,13.3,11.3,17.3,21.2,15.7,19.8,18.5,54,67,48,46,5.0,9,9,7,323,10.3,0.0,2014
172,6,22,13.9,11.3,19.9,25.8,17.2,24.0,23.1,46,59,40,39,11.4,8,4,2,315,9.4,0.0,2014
173,6,23,14.6,10.3,20.8,26.9,18.7,,24.0,48,57,42,46,14.4,3,2,8,50,9.6,0.0,2014
174,6,24,16.4,14.5,20.3,24.1,18.0,19.8,20.0,55,55,54,57,5.4,8,9,1,33,7.7,0.2,2014
175,6,25,12.4,9.1,18.7,24.9,15.8,22.9,13.8,72,80,43,94,8.8,8,7,9,303,15.4,3.7,2014
176,6,26,11.9,10.4,16.9,21.8,13.0,20.0,19.5,55,77,45,42,9.1,9,5,4,268,14.1,0.3,2014
177,6,27,10.5,6.9,18.1,25.6,16.3,24.1,23.0,47,63,37,40,13.3,1,7,3,169,8.5,0.0,2014
178,6,28,14.2,10.6,21.5,28.8,80.0,28.7,25.8,52,69,42,46,12.7,4,7,7,150,13.4,0.0,2014
179,6,29,16.4,13.1,21.7,27.0,20.7,24.5,70.8,75,78,65,82,8.1,9,9,9,268,14.6,15.8,2014
180,6,30,13.0,12.5,16.0,18.9,13.1,16.7,15.7,86,96,90,72,1.8,10,10,7,285,12.7,15.0,2014
181,7,1,12.5,10.4,18.2,23.9,16.9,22.5,,48,65,36,44,10.3,1,5,6,299,12.1,0.5,2014
182,7,2,14.4,12.4,19.5,24.5,16.7,21.7,16.2,78,83,59,92,5.9,6,10,10,290,13.1,6.6,2014
183,7,3,14.7,13.6,20.4,26.1,17.4,25.1,23.4,49,69,42,36,13.7,1,6,1,282,13.4,2.1,2014
184,7,4,12.9,10.4,20.5,28.0,19.1,27.5,24.6,47,63,35,42,13.8,0,3,8,167,17.3,0.0,2014
185,7,5,17.5,15.8,21.8,26.0,19.0,24.8,21.9,76,75,65,87,3.0,9,9,9,166,8.9,1.9,2014
186,7,6,18.0,16.1,24.1,30.1,22.6,29.0,27.5,51,64,43,45,14.3,6,3,0,292,8.4,0.0,2014
187,7,7,18.3,16.1,24.4,30.5,23.9,28.4,28.8,55,67,49,48,12.4,1,6,7,292,10.2,0.0,2014
188,7,8,20.5,18.9,25.6,30.6,22.5,30.1,102.8,61,,,,9.1,9,9,5,270,21.6,0.2,2014
189,7,9,15.0,13.6,20.4,25.7,16.0,20.0,17.5,68,81,60,62,6.1,9,7,6,275,18.8,0.2,2014
190,7,10,13.4,12.1,16.9,20.4,16.7,19.6,19.0,57,65,53,54,5.4,2,8,9,282,10.9,10.0,2014
191,7,11,13.3,12.6,16.2,19.0,13.7,17.2,16.2,92,97,89,89,0.1,10,10,9,280,15.5,14.6,2014
192,7,12,15.5,14.5,20.5,25.5,18.3,24.9,22.1,61,77,46,59,11.9,2,3,5,272,12.9,0.1,2014
193,7,13,16.9,15.1,21.4,25.8,21.3,18.2,20.4,81,69,95,80,8.1,6,10,8,178,10.7,9.0,2014
194,7,14,15.0,13.3,21.2,27.4,18.9,26.5,24.2,61,86,45,51,11.4,7,6,8,282,10.1,0.0,2014
195,7,15,18.5,16.5,23.9,29.3,22.2,28.0,25.2,55,65,46,55,11.6,3,2,6,284,12.2,0.0,2014
196,7,16,18.5,15.7,24.3,30.0,23.6,29.2,25.3,51,,,,12.3,3,2,4,281,10.5,0.0,2014
197,7,17,20.8,18.9,25.6,30.4,24.0,30.1,24.6,48,,,,9.8,6,4,4,312,13.7,0.0,2014
198,7,18,18.7,15.7,24.9,31.0,22.8,29.6,26.2,54,67,42,52,12.9,2,5,5,317,8.7,0.0,2014
199,7,19,18.0,14.9,24.7,31.3,22.1,30.2,28.4,54,77,44,42,14.8,0,3,0,118,8.8,0.0,2014
200,7,20,19.9,16.3,26.5,33.0,23.9,32.9,29.6,56,,,,13.4,3,2,10,169,14.5,2.9,2014
201,7,21,20.2,18.3,25.0,29.7,23.0,28.9,22.7,72,,,,8.9,6,9,10,275,12.9,2.9,2014
202,7,22,18.8,18.4,21.5,24.1,19.4,23.0,20.6,84,,,,0.8,10,10,10,267,11.4,9.4,2014
203,7,23,18.7,16.6,23.3,27.9,19.8,27.2,20.9,57,,,,6.6,9,8,7,7,17.1,0.7,2014
204,7,24,16.2,13.8,21.5,26.7,18.7,99.6,23.9,56,71,49,48,11.6,2,7,4,297,8.2,0.0,2014
205,7,25,17.1,14.4,22.1,27.0,19.0,25.9,23.8,63,84,48,56,8.9,9,4,5,114,8.4,0.0,2014
206,7,26,15.9,12.8,22.5,29.1,19.9,28.2,24.9,59,74,47,55,10.4,5,7,8,149,11.5,0.0,2014
207,7,27,18.1,15.0,23.1,28.0,21.9,20.9,23.6,80,,,,8.6,4,9,7,198,12.3,3.3,2014
208,7,28,18.3,15.8,22.0,25.6,,23.8,23.6,75,,,,1.7,10,8,9,100,7.0,0.2,2014
209,7,29,18.7,17.2,22.5,26.2,19.7,25.1,24.2,76,,,,3.6,10,7,6,111,12.9,5.2,2014
